subject_id,session_id,ear,event_id,sentence_type,sentence_id,label_id,domain,repeat_id,start_time,end_time
sub_15,158_2266043701,right,0,non_semantic,nonsem_001,0,normal,1,5.7,9.333333333333334
sub_15,158_2266043701,right,1,non_semantic,nonsem_001,0,normal,2,10.133333333333333,13.366666666666667
sub_15,158_2266043701,right,2,non_semantic,nonsem_001,0,whisper,1,14.233333333333333,17.966666666666665
sub_15,158_2266043701,right,3,non_semantic,nonsem_001,0,whisper,2,18.4,21.8
sub_15,158_2266043701,right,4,non_semantic,nonsem_001,0,silent,1,21.966666666666665,22.966666666666665
sub_15,158_2266043701,right,5,non_semantic,nonsem_001,0,silent,2,23.766666666666666,24.7
sub_15,158_2266043701,right,6,non_semantic,nonsem_002,1,normal,1,31.833333333333332,35.8
sub_15,158_2266043701,right,7,non_semantic,nonsem_002,1,normal,2,36.36666666666667,39.93333333333333
sub_15,158_2266043701,right,8,non_semantic,nonsem_002,1,whisper,1,40.833333333333336,45.03333333333333
sub_15,158_2266043701,right,9,non_semantic,nonsem_002,1,whisper,2,45.2,49.333333333333336
sub_15,158_2266043701,right,10,non_semantic,nonsem_002,1,silent,1,49.9,53.96666666666667
sub_15,158_2266043701,right,11,non_semantic,nonsem_002,1,silent,2,54.5,58.56666666666667
sub_15,158_2266043701,right,12,non_semantic,nonsem_003,2,normal,1,60.766666666666666,64.1
sub_15,158_2266043701,right,13,non_semantic,nonsem_003,2,normal,2,65.16666666666667,68.5
sub_15,158_2266043701,right,14,non_semantic,nonsem_003,2,whisper,1,69.36666666666666,73.2
sub_15,158_2266043701,right,15,non_semantic,nonsem_003,2,whisper,2,73.86666666666666,77.43333333333334
sub_15,158_2266043701,right,16,non_semantic,nonsem_003,2,silent,1,81.83333333333333,83.5
sub_15,158_2266043701,right,17,non_semantic,nonsem_003,2,silent,2,84.1,85.7
sub_15,158_2266043701,right,18,non_semantic,nonsem_004,3,normal,1,88.23333333333333,91.63333333333334
sub_15,158_2266043701,right,19,non_semantic,nonsem_004,3,normal,2,92.8,95.86666666666666
sub_15,158_2266043701,right,20,non_semantic,nonsem_004,3,whisper,1,97.03333333333333,100.76666666666667
sub_15,158_2266043701,right,21,non_semantic,nonsem_004,3,whisper,2,101.33333333333333,104.73333333333333
sub_15,158_2266043701,right,22,non_semantic,nonsem_004,3,silent,1,110.23333333333333,111.56666666666666
sub_15,158_2266043701,right,23,non_semantic,nonsem_004,3,silent,2,112.56666666666666,114.03333333333333
sub_15,158_2266043701,right,24,non_semantic,nonsem_005,4,normal,1,114.06666666666666,117.23333333333333
sub_15,158_2266043701,right,25,non_semantic,nonsem_005,4,normal,2,118.03333333333333,121.0
sub_15,158_2266043701,right,26,non_semantic,nonsem_005,4,whisper,1,122.46666666666667,126.2
sub_15,158_2266043701,right,27,non_semantic,nonsem_005,4,whisper,2,126.53333333333333,130.6
sub_15,158_2266043701,right,28,non_semantic,nonsem_005,4,silent,1,131.4,134.83333333333334
sub_15,158_2266043701,right,29,non_semantic,nonsem_005,4,silent,2,135.63333333333333,139.1
sub_15,158_2266043701,right,30,non_semantic,nonsem_006,5,normal,1,141.53333333333333,144.5
sub_15,158_2266043701,right,31,non_semantic,nonsem_006,5,normal,2,145.43333333333334,148.5
sub_15,158_2266043701,right,32,non_semantic,nonsem_006,5,whisper,1,150.2,153.96666666666667
sub_15,158_2266043701,right,33,non_semantic,nonsem_006,5,whisper,2,154.7,158.63333333333333
sub_15,158_2266043701,right,34,non_semantic,nonsem_006,5,silent,1,158.7,161.9
sub_15,158_2266043701,right,35,non_semantic,nonsem_006,5,silent,2,162.7,167.83333333333334
sub_15,158_2266043701,right,36,non_semantic,nonsem_007,6,normal,1,171.0,174.33333333333334
sub_15,158_2266043701,right,37,non_semantic,nonsem_007,6,normal,2,175.6,178.7
sub_15,158_2266043701,right,38,non_semantic,nonsem_007,6,whisper,1,179.7,183.16666666666666
sub_15,158_2266043701,right,39,non_semantic,nonsem_007,6,whisper,2,184.3,187.53333333333333
sub_15,158_2266043701,right,40,non_semantic,nonsem_007,6,silent,1,188.5,189.96666666666667
sub_15,158_2266043701,right,41,non_semantic,nonsem_007,6,silent,2,192.16666666666666,193.5
sub_15,158_2266043701,right,42,non_semantic,nonsem_008,7,normal,1,198.13333333333333,201.96666666666667
sub_15,158_2266043701,right,43,non_semantic,nonsem_008,7,normal,2,202.83333333333334,206.03333333333333
sub_15,158_2266043701,right,44,non_semantic,nonsem_008,7,whisper,1,208.7,212.66666666666666
sub_15,158_2266043701,right,45,non_semantic,nonsem_008,7,whisper,2,213.33333333333334,217.13333333333333
sub_15,158_2266043701,right,46,non_semantic,nonsem_008,7,silent,1,224.9,226.76666666666668
sub_15,158_2266043701,right,47,non_semantic,nonsem_008,7,silent,2,228.36666666666667,229.1
sub_15,158_2266043701,right,48,non_semantic,nonsem_009,8,normal,1,233.43333333333334,236.8
sub_15,158_2266043701,right,49,non_semantic,nonsem_009,8,normal,2,238.63333333333333,241.6
sub_15,158_2266043701,right,50,non_semantic,nonsem_009,8,whisper,1,243.0,245.9
sub_15,158_2266043701,right,51,non_semantic,nonsem_009,8,whisper,2,246.73333333333332,250.36666666666667
sub_15,158_2266043701,right,52,non_semantic,nonsem_009,8,silent,1,250.5,253.03333333333333
sub_15,158_2266043701,right,53,non_semantic,nonsem_009,8,silent,2,254.5,255.16666666666666
sub_15,158_2266043701,right,54,non_semantic,nonsem_010,9,normal,1,260.1333333333333,263.1666666666667
sub_15,158_2266043701,right,55,non_semantic,nonsem_010,9,normal,2,264.26666666666665,267.03333333333336
sub_15,158_2266043701,right,56,non_semantic,nonsem_010,9,whisper,1,267.93333333333334,271.1
sub_15,158_2266043701,right,57,non_semantic,nonsem_010,9,whisper,2,271.9,275.23333333333335
sub_15,158_2266043701,right,58,non_semantic,nonsem_010,9,silent,1,276.5,278.76666666666665
sub_15,158_2266043701,right,59,non_semantic,nonsem_010,9,silent,2,280.1666666666667,280.76666666666665
sub_15,158_2266043701,right,60,non_semantic,nonsem_011,10,normal,1,284.8333333333333,288.76666666666665
sub_15,158_2266043701,right,61,non_semantic,nonsem_011,10,whisper,1,289.8,292.6
sub_15,158_2266043701,right,62,non_semantic,nonsem_011,10,silent,1,295.9,297.3333333333333
sub_15,158_2266043701,right,63,non_semantic,nonsem_012,11,normal,1,297.3666666666667,300.5
sub_15,158_2266043701,right,64,non_semantic,nonsem_012,11,whisper,1,301.1,304.3666666666667
sub_15,158_2266043701,right,65,non_semantic,nonsem_012,11,silent,1,304.96666666666664,308.1666666666667
sub_15,158_2266043701,right,66,non_semantic,nonsem_013,12,normal,1,309.1333333333333,312.26666666666665
sub_15,158_2266043701,right,67,non_semantic,nonsem_013,12,whisper,1,312.5,315.93333333333334
sub_15,158_2266043701,right,68,non_semantic,nonsem_013,12,silent,1,316.1666666666667,319.43333333333334
sub_15,158_2266043701,right,69,non_semantic,nonsem_014,13,normal,1,320.76666666666665,323.3666666666667
sub_15,158_2266043701,right,70,non_semantic,nonsem_014,13,whisper,1,324.2,327.3
sub_15,158_2266043701,right,71,non_semantic,nonsem_014,13,silent,1,331.96666666666664,332.76666666666665
sub_15,158_2266043701,right,72,non_semantic,nonsem_015,14,normal,1,337.76666666666665,340.3666666666667
sub_15,158_2266043701,right,73,non_semantic,nonsem_015,14,whisper,1,341.0,343.6666666666667
sub_15,158_2266043701,right,74,non_semantic,nonsem_015,14,silent,1,344.76666666666665,345.9
sub_15,158_2266043701,right,75,non_semantic,nonsem_016,15,normal,1,349.1666666666667,351.96666666666664
sub_15,158_2266043701,right,76,non_semantic,nonsem_016,15,whisper,1,352.76666666666665,355.6666666666667
sub_15,158_2266043701,right,77,non_semantic,nonsem_016,15,silent,1,356.46666666666664,359.3
sub_15,158_2266043701,right,78,non_semantic,nonsem_017,16,normal,1,360.76666666666665,362.8333333333333
sub_15,158_2266043701,right,79,non_semantic,nonsem_017,16,whisper,1,362.93333333333334,366.23333333333335
sub_15,158_2266043701,right,80,non_semantic,nonsem_017,16,silent,1,368.56666666666666,369.6333333333333
sub_15,158_2266043701,right,81,non_semantic,nonsem_018,17,normal,1,370.6333333333333,373.03333333333336
sub_15,158_2266043701,right,82,non_semantic,nonsem_018,17,whisper,1,373.6333333333333,376.93333333333334
sub_15,158_2266043701,right,83,non_semantic,nonsem_018,17,silent,1,377.03333333333336,380.1666666666667
sub_15,158_2266043701,right,84,non_semantic,nonsem_019,18,normal,1,380.76666666666665,383.23333333333335
sub_15,158_2266043701,right,85,non_semantic,nonsem_019,18,whisper,1,383.6666666666667,386.4
sub_15,158_2266043701,right,86,non_semantic,nonsem_019,18,silent,1,390.7,392.1666666666667
sub_15,158_2266043701,right,87,non_semantic,nonsem_020,19,normal,1,393.0,395.4
sub_15,158_2266043701,right,88,non_semantic,nonsem_020,19,whisper,1,396.46666666666664,398.9
sub_15,158_2266043701,right,89,non_semantic,nonsem_020,19,silent,1,404.03333333333336,404.96666666666664
sub_15,159_2722737609,right,90,semantic,sem_001,20,normal,1,5.033333333333333,9.8
sub_15,159_2722737609,right,91,semantic,sem_001,20,whisper,1,10.533333333333333,16.466666666666665
sub_15,159_2722737609,right,92,semantic,sem_001,20,silent,1,17.7,19.166666666666668
sub_15,159_2722737609,right,93,semantic,sem_002,21,normal,1,25.6,29.5
sub_15,159_2722737609,right,94,semantic,sem_002,21,whisper,1,30.2,35.06666666666667
sub_15,159_2722737609,right,95,semantic,sem_002,21,silent,1,38.63333333333333,42.56666666666667
sub_15,159_2722737609,right,96,semantic,sem_003,22,normal,1,42.56666666666667,46.8
sub_15,159_2722737609,right,97,semantic,sem_003,22,whisper,1,47.6,51.56666666666667
sub_15,159_2722737609,right,98,semantic,sem_003,22,silent,1,52.36666666666667,56.46666666666667
sub_15,159_2722737609,right,99,semantic,sem_004,23,normal,1,58.6,61.9
sub_15,159_2722737609,right,100,semantic,sem_004,23,whisper,1,63.03333333333333,67.23333333333333
sub_15,159_2722737609,right,101,semantic,sem_004,23,silent,1,68.36666666666666,72.1
sub_15,159_2722737609,right,102,semantic,sem_005,24,normal,1,73.43333333333334,79.26666666666667
sub_15,159_2722737609,right,103,semantic,sem_005,24,whisper,1,79.96666666666667,84.66666666666667
sub_15,159_2722737609,right,104,semantic,sem_005,24,silent,1,85.36666666666666,90.63333333333334
sub_15,159_2722737609,right,105,semantic,sem_006,25,normal,1,92.13333333333334,95.6
sub_15,159_2722737609,right,106,semantic,sem_006,25,whisper,1,96.63333333333334,100.4
sub_15,159_2722737609,right,107,semantic,sem_006,25,silent,1,100.96666666666667,103.1
sub_15,159_2722737609,right,108,semantic,sem_007,26,normal,1,107.6,111.1
sub_15,159_2722737609,right,109,semantic,sem_007,26,whisper,1,112.16666666666667,115.96666666666667
sub_15,159_2722737609,right,110,semantic,sem_007,26,silent,1,117.03333333333333,120.7
sub_15,159_2722737609,right,111,semantic,sem_008,27,normal,1,122.03333333333333,125.6
sub_15,159_2722737609,right,112,semantic,sem_008,27,whisper,1,127.13333333333334,130.53333333333333
sub_15,159_2722737609,right,113,semantic,sem_008,27,silent,1,134.83333333333334,135.46666666666667
sub_15,159_2722737609,right,114,semantic,sem_009,28,normal,1,136.8,141.6
sub_15,159_2722737609,right,115,semantic,sem_009,28,whisper,1,143.03333333333333,147.43333333333334
sub_15,159_2722737609,right,117,semantic,sem_010,29,normal,1,149.5,153.26666666666668
sub_15,159_2722737609,right,118,semantic,sem_010,29,whisper,1,153.7,157.9
sub_15,159_2722737609,right,119,semantic,sem_010,29,silent,1,158.63333333333333,160.3
sub_15,159_2722737609,right,120,semantic,sem_011,30,normal,1,163.86666666666667,167.26666666666668
sub_15,159_2722737609,right,121,semantic,sem_011,30,whisper,1,167.96666666666667,171.66666666666666
sub_15,159_2722737609,right,122,semantic,sem_011,30,silent,1,175.03333333333333,175.7
sub_15,159_2722737609,right,123,semantic,sem_012,31,normal,1,176.5,180.4
sub_15,159_2722737609,right,124,semantic,sem_012,31,whisper,1,180.83333333333334,186.16666666666666
sub_15,159_2722737609,right,125,semantic,sem_012,31,silent,1,186.6,191.2
sub_15,159_2722737609,right,126,semantic,sem_013,32,normal,1,192.4,196.3
sub_15,159_2722737609,right,127,semantic,sem_013,32,whisper,1,197.3,202.06666666666666
sub_15,159_2722737609,right,128,semantic,sem_013,32,silent,1,203.06666666666666,207.36666666666667
sub_15,159_2722737609,right,129,semantic,sem_014,33,normal,1,207.4,212.16666666666666
sub_15,159_2722737609,right,130,semantic,sem_014,33,whisper,1,213.13333333333333,218.0
sub_15,159_2722737609,right,131,semantic,sem_014,33,silent,1,218.96666666666667,223.76666666666668
sub_15,159_2722737609,right,132,semantic,sem_015,34,normal,1,225.06666666666666,229.13333333333333
sub_15,159_2722737609,right,133,semantic,sem_015,34,whisper,1,229.36666666666667,233.23333333333332
sub_15,159_2722737609,right,134,semantic,sem_015,34,silent,1,234.36666666666667,237.83333333333334
sub_15,159_2722737609,right,135,semantic,sem_016,35,normal,1,238.8,241.83333333333334
sub_15,159_2722737609,right,136,semantic,sem_016,35,whisper,1,242.26666666666668,245.7
sub_15,159_2722737609,right,137,semantic,sem_016,35,silent,1,246.83333333333334,247.5
sub_17,1710_1878074707,right,0,non_semantic,nonsem_001,0,normal,1,5.533333333333333,8.766666666666667
sub_17,1710_1878074707,right,1,non_semantic,nonsem_001,0,normal,2,9.433333333333334,12.566666666666666
sub_17,1710_1878074707,right,2,non_semantic,nonsem_001,0,whisper,1,12.866666666666667,16.533333333333335
sub_17,1710_1878074707,right,3,non_semantic,nonsem_001,0,whisper,2,16.866666666666667,20.266666666666666
sub_17,1710_1878074707,right,4,non_semantic,nonsem_001,0,silent,1,20.6,23.933333333333334
sub_17,1710_1878074707,right,5,non_semantic,nonsem_001,0,silent,2,24.266666666666666,27.566666666666666
sub_17,1710_1878074707,right,6,non_semantic,nonsem_002,1,normal,1,29.966666666666665,33.86666666666667
sub_17,1710_1878074707,right,7,non_semantic,nonsem_002,1,normal,2,34.6,37.36666666666667
sub_17,1710_1878074707,right,8,non_semantic,nonsem_002,1,whisper,1,37.833333333333336,41.6
sub_17,1710_1878074707,right,9,non_semantic,nonsem_002,1,whisper,2,42.06666666666667,45.333333333333336
sub_17,1710_1878074707,right,10,non_semantic,nonsem_002,1,silent,1,49.4,50.666666666666664
sub_17,1710_1878074707,right,11,non_semantic,nonsem_002,1,silent,2,53.53333333333333,55.0
sub_17,1710_1878074707,right,12,non_semantic,nonsem_003,2,normal,1,55.53333333333333,58.86666666666667
sub_17,1710_1878074707,right,13,non_semantic,nonsem_003,2,normal,2,59.5,62.53333333333333
sub_17,1710_1878074707,right,14,non_semantic,nonsem_003,2,whisper,1,62.43333333333333,66.26666666666667
sub_17,1710_1878074707,right,15,non_semantic,nonsem_003,2,whisper,2,66.43333333333334,69.7
sub_17,1710_1878074707,right,16,non_semantic,nonsem_003,2,silent,1,70.1,73.4
sub_17,1710_1878074707,right,17,non_semantic,nonsem_003,2,silent,2,73.8,77.1
sub_17,1710_1878074707,right,18,non_semantic,nonsem_004,3,normal,1,79.6,82.8
sub_17,1710_1878074707,right,19,non_semantic,nonsem_004,3,normal,2,83.46666666666667,86.5
sub_17,1710_1878074707,right,20,non_semantic,nonsem_004,3,whisper,1,86.5,90.7
sub_17,1710_1878074707,right,21,non_semantic,nonsem_004,3,whisper,2,90.86666666666666,94.36666666666666
sub_17,1710_1878074707,right,22,non_semantic,nonsem_004,3,silent,1,94.8,98.13333333333334
sub_17,1710_1878074707,right,23,non_semantic,nonsem_004,3,silent,2,98.56666666666666,101.9
sub_17,1710_1878074707,right,24,non_semantic,nonsem_005,4,normal,1,104.6,108.03333333333333
sub_17,1710_1878074707,right,25,non_semantic,nonsem_005,4,normal,2,108.66666666666667,111.83333333333333
sub_17,1710_1878074707,right,26,non_semantic,nonsem_005,4,whisper,1,112.0,115.86666666666666
sub_17,1710_1878074707,right,27,non_semantic,nonsem_005,4,whisper,2,115.86666666666666,119.8
sub_17,1710_1878074707,right,28,non_semantic,nonsem_005,4,silent,1,120.2,123.86666666666666
sub_17,1710_1878074707,right,29,non_semantic,nonsem_005,4,silent,2,124.26666666666667,127.9
sub_17,1710_1878074707,right,30,non_semantic,nonsem_006,5,normal,1,129.1,132.66666666666666
sub_17,1710_1878074707,right,31,non_semantic,nonsem_006,5,normal,2,133.33333333333334,136.76666666666668
sub_17,1710_1878074707,right,32,non_semantic,nonsem_006,5,whisper,1,137.16666666666666,141.36666666666667
sub_17,1710_1878074707,right,33,non_semantic,nonsem_006,5,whisper,2,141.7,145.2
sub_17,1710_1878074707,right,34,non_semantic,nonsem_006,5,silent,1,145.4,146.6
sub_17,1710_1878074707,right,35,non_semantic,nonsem_006,5,silent,2,154.0,155.13333333333333
sub_17,1710_1878074707,right,36,non_semantic,nonsem_007,6,normal,1,155.16666666666666,158.46666666666667
sub_17,1710_1878074707,right,37,non_semantic,nonsem_007,6,normal,2,159.03333333333333,162.1
sub_17,1710_1878074707,right,38,non_semantic,nonsem_007,6,whisper,1,162.76666666666668,166.13333333333333
sub_17,1710_1878074707,right,39,non_semantic,nonsem_007,6,whisper,2,166.5,169.56666666666666
sub_17,1710_1878074707,right,40,non_semantic,nonsem_007,6,silent,1,172.13333333333333,175.6
sub_17,1710_1878074707,right,41,non_semantic,nonsem_007,6,silent,2,178.13333333333333,180.2
sub_17,1710_1878074707,right,42,non_semantic,nonsem_008,7,normal,1,180.53333333333333,183.63333333333333
sub_17,1710_1878074707,right,43,non_semantic,nonsem_008,7,normal,2,184.26666666666668,187.36666666666667
sub_17,1710_1878074707,right,44,non_semantic,nonsem_008,7,whisper,1,187.8,191.43333333333334
sub_17,1710_1878074707,right,45,non_semantic,nonsem_008,7,whisper,2,191.6,194.63333333333333
sub_17,1710_1878074707,right,46,non_semantic,nonsem_008,7,silent,1,196.8,199.4
sub_17,1710_1878074707,right,47,non_semantic,nonsem_008,7,silent,2,200.13333333333333,202.73333333333332
sub_17,1710_1878074707,right,48,non_semantic,nonsem_009,8,normal,1,204.53333333333333,207.0
sub_17,1710_1878074707,right,49,non_semantic,nonsem_009,8,normal,2,207.76666666666668,210.36666666666667
sub_17,1710_1878074707,right,50,non_semantic,nonsem_009,8,whisper,1,210.76666666666668,213.73333333333332
sub_17,1710_1878074707,right,51,non_semantic,nonsem_009,8,whisper,2,213.93333333333334,217.06666666666666
sub_17,1710_1878074707,right,52,non_semantic,nonsem_009,8,silent,1,217.13333333333333,218.4
sub_17,1710_1878074707,right,53,non_semantic,nonsem_009,8,silent,2,220.46666666666667,222.46666666666667
sub_17,1710_1878074707,right,54,non_semantic,nonsem_010,9,normal,1,226.8,229.33333333333334
sub_17,1710_1878074707,right,55,non_semantic,nonsem_010,9,normal,2,229.9,232.3
sub_17,1710_1878074707,right,56,non_semantic,nonsem_010,9,whisper,1,232.56666666666666,235.46666666666667
sub_17,1710_1878074707,right,57,non_semantic,nonsem_010,9,whisper,2,235.5,239.8
sub_17,1710_1878074707,right,58,non_semantic,nonsem_010,9,silent,1,240.0,241.46666666666667
sub_17,1710_1878074707,right,59,non_semantic,nonsem_010,9,silent,2,246.66666666666666,247.4
sub_17,1710_1878074707,right,60,non_semantic,nonsem_011,10,normal,1,249.9,252.53333333333333
sub_17,1710_1878074707,right,61,non_semantic,nonsem_011,10,whisper,1,252.7,255.7
sub_17,1710_1878074707,right,62,non_semantic,nonsem_011,10,silent,1,256.1333333333333,257.2
sub_17,1710_1878074707,right,63,non_semantic,nonsem_012,11,normal,1,260.6,264.3333333333333
sub_17,1710_1878074707,right,64,non_semantic,nonsem_012,11,whisper,1,264.3666666666667,267.53333333333336
sub_17,1710_1878074707,right,65,non_semantic,nonsem_012,11,silent,1,270.76666666666665,273.06666666666666
sub_17,1710_1878074707,right,66,non_semantic,nonsem_013,12,normal,1,273.1333333333333,275.6666666666667
sub_17,1710_1878074707,right,67,non_semantic,nonsem_013,12,whisper,1,275.8333333333333,278.76666666666665
sub_17,1710_1878074707,right,68,non_semantic,nonsem_013,12,silent,1,279.3333333333333,279.93333333333334
sub_17,1710_1878074707,right,69,non_semantic,nonsem_014,13,normal,1,285.8333333333333,288.8
sub_17,1710_1878074707,right,70,non_semantic,nonsem_014,13,whisper,1,289.0,291.96666666666664
sub_17,1710_1878074707,right,71,non_semantic,nonsem_014,13,silent,1,294.8,295.8666666666667
sub_17,1710_1878074707,right,72,non_semantic,nonsem_015,14,normal,1,298.06666666666666,300.43333333333334
sub_17,1710_1878074707,right,73,non_semantic,nonsem_015,14,whisper,1,300.76666666666665,304.56666666666666
sub_17,1710_1878074707,right,74,non_semantic,nonsem_015,14,silent,1,309.8666666666667,310.6666666666667
sub_17,1710_1878074707,right,75,non_semantic,nonsem_016,15,normal,1,311.0,313.93333333333334
sub_17,1710_1878074707,right,76,non_semantic,nonsem_016,15,whisper,1,314.6333333333333,318.0
sub_17,1710_1878074707,right,77,non_semantic,nonsem_016,15,silent,1,318.8,319.73333333333335
sub_17,1710_1878074707,right,78,non_semantic,nonsem_017,16,normal,1,324.4,326.53333333333336
sub_17,1710_1878074707,right,79,non_semantic,nonsem_017,16,whisper,1,326.7,329.46666666666664
sub_17,1710_1878074707,right,80,non_semantic,nonsem_017,16,silent,1,330.6,332.6333333333333
sub_17,1710_1878074707,right,81,non_semantic,nonsem_018,17,normal,1,335.96666666666664,338.3333333333333
sub_17,1710_1878074707,right,82,non_semantic,nonsem_018,17,whisper,1,339.23333333333335,342.23333333333335
sub_17,1710_1878074707,right,83,non_semantic,nonsem_018,17,silent,1,346.1333333333333,346.73333333333335
sub_17,1710_1878074707,right,84,non_semantic,nonsem_019,18,normal,1,349.26666666666665,351.73333333333335
sub_17,1710_1878074707,right,85,non_semantic,nonsem_019,18,whisper,1,352.8,355.6666666666667
sub_17,1710_1878074707,right,86,non_semantic,nonsem_019,18,silent,1,356.2,357.6666666666667
sub_17,1710_1878074707,right,87,non_semantic,nonsem_020,19,normal,1,360.4,362.3
sub_17,1710_1878074707,right,88,non_semantic,nonsem_020,19,whisper,1,362.6,365.73333333333335
sub_17,1710_1878074707,right,89,non_semantic,nonsem_020,19,silent,1,370.53333333333336,371.1333333333333
sub_17,1711_2383345123,right,90,semantic,sem_001,20,normal,1,6.233333333333333,9.966666666666667
sub_17,1711_2383345123,right,91,semantic,sem_001,20,whisper,1,10.066666666666666,13.733333333333333
sub_17,1711_2383345123,right,92,semantic,sem_001,20,silent,1,13.866666666666667,17.566666666666666
sub_17,1711_2383345123,right,93,semantic,sem_002,21,normal,1,20.3,23.2
sub_17,1711_2383345123,right,94,semantic,sem_002,21,whisper,1,23.566666666666666,27.066666666666666
sub_17,1711_2383345123,right,95,semantic,sem_002,21,silent,1,27.433333333333334,30.633333333333333
sub_17,1711_2383345123,right,96,semantic,sem_003,22,normal,1,42.43333333333333,45.53333333333333
sub_17,1711_2383345123,right,97,semantic,sem_003,22,whisper,1,45.93333333333333,49.733333333333334
sub_17,1711_2383345123,right,98,semantic,sem_003,22,silent,1,52.06666666666667,54.06666666666667
sub_17,1711_2383345123,right,99,semantic,sem_004,23,normal,1,58.36666666666667,60.93333333333333
sub_17,1711_2383345123,right,100,semantic,sem_004,23,whisper,1,61.86666666666667,65.33333333333333
sub_17,1711_2383345123,right,101,semantic,sem_004,23,silent,1,66.26666666666667,69.26666666666667
sub_17,1711_2383345123,right,102,semantic,sem_005,24,normal,1,93.26666666666667,97.83333333333333
sub_17,1711_2383345123,right,103,semantic,sem_005,24,whisper,1,98.26666666666667,103.06666666666666
sub_17,1711_2383345123,right,104,semantic,sem_005,24,silent,1,103.13333333333334,104.66666666666667
sub_17,1711_2383345123,right,105,semantic,sem_006,25,normal,1,112.2,115.06666666666666
sub_17,1711_2383345123,right,106,semantic,sem_006,25,whisper,1,115.4,119.4
sub_17,1711_2383345123,right,107,semantic,sem_006,25,silent,1,119.6,120.46666666666667
sub_17,1711_2383345123,right,108,semantic,sem_007,26,normal,1,128.96666666666667,132.53333333333333
sub_17,1711_2383345123,right,109,semantic,sem_007,26,whisper,1,133.23333333333332,136.96666666666667
sub_17,1711_2383345123,right,110,semantic,sem_007,26,silent,1,143.53333333333333,144.33333333333334
sub_17,1711_2383345123,right,111,semantic,sem_008,27,normal,1,145.03333333333333,147.86666666666667
sub_17,1711_2383345123,right,112,semantic,sem_008,27,whisper,1,148.16666666666666,151.93333333333334
sub_17,1711_2383345123,right,113,semantic,sem_008,27,silent,1,156.66666666666666,158.13333333333333
sub_17,1711_2383345123,right,114,semantic,sem_009,28,normal,1,160.2,164.36666666666667
sub_17,1711_2383345123,right,115,semantic,sem_009,28,whisper,1,165.1,169.3
sub_17,1711_2383345123,right,116,semantic,sem_009,28,silent,1,170.03333333333333,174.23333333333332
sub_17,1711_2383345123,right,117,semantic,sem_010,29,normal,1,179.23333333333332,182.7
sub_17,1711_2383345123,right,118,semantic,sem_010,29,whisper,1,183.23333333333332,187.56666666666666
sub_17,1711_2383345123,right,119,semantic,sem_010,29,silent,1,188.1,192.0
sub_17,1711_2383345123,right,120,semantic,sem_011,30,normal,1,196.83333333333334,199.2
sub_17,1711_2383345123,right,121,semantic,sem_011,30,whisper,1,200.43333333333334,203.4
sub_17,1711_2383345123,right,122,semantic,sem_011,30,silent,1,204.63333333333333,207.3
sub_17,1711_2383345123,right,123,semantic,sem_012,31,normal,1,212.66666666666666,216.06666666666666
sub_17,1711_2383345123,right,124,semantic,sem_012,31,whisper,1,217.73333333333332,222.33333333333334
sub_17,1711_2383345123,right,125,semantic,sem_012,31,silent,1,227.33333333333334,229.46666666666667
sub_17,1711_2383345123,right,126,semantic,sem_013,32,normal,1,235.03333333333333,238.9
sub_17,1711_2383345123,right,127,semantic,sem_013,32,whisper,1,239.26666666666668,244.13333333333333
sub_17,1711_2383345123,right,128,semantic,sem_013,32,silent,1,249.0,249.93333333333334
sub_17,1711_2383345123,right,129,semantic,sem_014,33,normal,1,255.8,260.1666666666667
sub_17,1711_2383345123,right,130,semantic,sem_014,33,whisper,1,261.46666666666664,266.23333333333335
sub_17,1711_2383345123,right,131,semantic,sem_014,33,silent,1,273.06666666666666,274.06666666666666
sub_17,1711_2383345123,right,132,semantic,sem_015,34,normal,1,276.8333333333333,279.8
sub_17,1711_2383345123,right,133,semantic,sem_015,34,whisper,1,280.26666666666665,284.5
sub_17,1711_2383345123,right,134,semantic,sem_015,34,silent,1,285.2,287.0
sub_17,1711_2383345123,right,135,semantic,sem_016,35,normal,1,292.53333333333336,295.2
sub_17,1711_2383345123,right,136,semantic,sem_016,35,whisper,1,296.1666666666667,299.96666666666664
sub_17,1711_2383345123,right,137,semantic,sem_016,35,silent,1,300.06666666666666,301.4
sub_18,187_2814721588,right,0,non_semantic,nonsem_001,0,normal,1,5.7,8.466666666666667
sub_18,187_2814721588,right,1,non_semantic,nonsem_001,0,normal,2,10.166666666666666,12.633333333333333
sub_18,187_2814721588,right,2,non_semantic,nonsem_001,0,whisper,1,15.133333333333333,17.433333333333334
sub_18,187_2814721588,right,3,non_semantic,nonsem_001,0,whisper,2,16.166666666666668,19.266666666666666
sub_18,187_2814721588,right,4,non_semantic,nonsem_001,0,silent,1,24.566666666666666,25.433333333333334
sub_18,187_2814721588,right,5,non_semantic,nonsem_001,0,silent,2,31.1,32.266666666666666
sub_18,187_2814721588,right,6,non_semantic,nonsem_002,1,normal,1,35.86666666666667,38.86666666666667
sub_18,187_2814721588,right,7,non_semantic,nonsem_002,1,normal,2,40.53333333333333,43.266666666666666
sub_18,187_2814721588,right,8,non_semantic,nonsem_002,1,whisper,1,43.333333333333336,47.06666666666667
sub_18,187_2814721588,right,9,non_semantic,nonsem_002,1,whisper,2,47.166666666666664,50.6
